23,39,56,23,29
22,55,88,13,47
13,8,44,17,39
7,2,52,6,47
23,8,50,7,58
8,9,58,6,46
23,23,42,16,32
1,10,48,5,43
26,2,34,6,38
1,4,68,4,58
14,6,53,2,36
21,1,51,4,66
8,5,50,5,47
4,4,56,2,58
9,5,50,4,46
8,6,56,6,59
6,2,62,1,56
1,5,54,1,51
2,6,58,3,48
6,4,54,2,56
3,6,54,1,48
12,3,54,1,56
8,1,54,5,48
22,6,64,1,50
9,7,52,4,48
2,7,47,4,64
5,6,58,1,50
21,3,58,2,62
21,2,57,2,54
6,6,57,1,60
20,7,62,1,53
22,10,60,1,63
2,8,57,5,40
3,12,56,1,62
9,3,71,1,48
7,1,63,13,48
5,2,58,6,58
10,3,59,5,60
22,1,58,9,42
20,4,62,1,64
7,3,60,5,63
20,7,53,1,44
20,3,56,2,48
11,3,56,20,71
8,2,60,13,55
21,2,60,3,44
2,5,54,1,55
6,2,55,2,51
3,2,60,1,60
4,3,54,1,46
9,3,54,2,48
20,4,52,5,58
6,3,60,1,49
16,3,55,1,52
13,3,58,2,62
23,4,52,7,53
20,2,57,1,52
6,5,54,6,54
20,6,56,1,70
19,3,54,1,52
1,2,54,18,55
10,2,55,1,50
11,1,58,1,74
19,5,62,1,48
6,1,60,21,54
23,19,59,12,44
27,32,62,14,54
22,2,69,9,70
27,8,42,5,68
21,19,71,1,28
27,2,59,20,78
26,9,65,22,80
23,27,60,13,35
9,2,50,23,24
23,1,62,7,18
23,8,71,1,85
23,32,96,23,33
23,15,68,23,46
27,23,56,2,26
23,14,68,16,28
23,32,76,25,47
23,11,42,19,32
31,21,70,1,29
23,13,56,2,28
24,47,117,22,117
23,5,24,23,41
23,18,76,23,35
22,23,58,47,24
23,20,73,23,35
23,29,52,22,35
23,27,76,23,52
23,41,35,25,24
26,47,64,23,35
35,27,24,23,24
18,12,58,23,24
35,23,58,12,64
23,31,40,17,46
23,14,52,13,35
5,3,70,23,35
23,2,44,12,24
23,7,54,23,32
12,1,70,1,58
12,1,50,23,48
18,14,54,1,24
17,6,54,1,64
14,4,52,4,38
18,1,54,1,38
4,10,56,5,54
6,9,56,10,38
18,10,62,1,25
6,7,58,3,38
20,2,60,18,58
27,4,60,1,37
16,3,60,6,64
13,4,56,2,40
6,5,54,15,58
19,7,60,12,46
7,3,58,6,52
1,8,58,15,42
11,6,54,21,44
19,12,50,23,53
20,2,56,6,50
8,4,56,9,58
11,3,59,2,65
20,7,56,3,64
6,4,56,6,46
8,6,56,17,57
9,3,56,7,68
2,8,62,1,42
3,12,58,4,59
17,3,69,1,54
10,5,56,16,49
21,8,59,14,44
11,4,64,4,67
5,4,58,18,38
19,4,60,13,100
2,7,58,3,48
20,10,58,1,52
19,3,56,10,47
2,7,51,2,71
2,3,53,1,44
1,7,54,9,50
10,5,54,1,48
16,1,54,1,80
21,3,54,2,54
19,1,57,1,44
21,3,56,1,50
9,7,54,17,50
18,10,54,1,50
23,3,54,1,56
9,8,54,2,52
1,3,54,9,44
4,5,54,19,64
8,9,56,11,52
2,7,56,1,43
7,3,54,1,51
22,3,57,1,51
5,3,54,1,42
4,5,50,13,28
8,11,57,1,52
19,11,54,1,35
23,9,62,12,48
17,5,64,2,66
6,1,66,6,58
19,2,61,23,58
23,20,74,23,41
23,4,58,17,58
23,27,76,1,44
23,29,40,20,35
23,39,32,23,35
23,28,32,70,41
18,35,46,23,35
23,47,18,23,12
23,23,47,23,24
23,14,24,20,35
23,23,45,20,33
22,12,70,25,35
12,18,12,19,33
12,31,12,20,33
24,23,29,22,24
24,35,41,23,33
24,23,29,26,34
47,12,47,23,24
23,24,41,21,31
23,23,43,20,34
23,39,44,22,24
27,14,40,26,35
28,35,64,25,24
18,32,70,18,58
20,6,60,20,35
23,25,33,9,50
20,26,58,16,39
23,1,54,16,40
17,2,58,1,41
8,7,54,23,44
5,4,50,1,52
10,2,52,1,47
18,4,50,4,44
15,5,48,1,35
17,3,46,1,49
24,4,50,1,40
11,6,54,8,42
11,7,56,3,39
6,3,53,1,47
5,4,50,15,48
8,5,55,1,46
7,8,43,15,43
2,7,56,7,54
10,3,48,1,48
4,2,48,2,55
6,6,54,9,51
10,6,54,7,53
3,3,52,3,49
4,4,52,2,48
5,6,53,4,54
6,7,52,2,52
1,6,43,1,50
3,6,47,1,50
22,7,54,1,53
3,3,56,1,48
14,4,54,6,50
10,2,58,8,46
13,5,48,1,46
22,2,60,1,48
9,4,52,1,50
7,9,60,1,47
6,4,54,7,44
2,6,61,6,54
14,2,52,8,46
2,2,54,13,50
18,2,52,1,43
6,3,52,7,42
5,8,58,1,48
17,5,56,1,54
8,4,49,3,34
1,5,50,1,40
4,4,45,1,45
7,3,51,1,45
8,4,48,1,42
8,4,48,1,46
7,5,47,1,50
7,8,49,1,42
22,3,48,1,49
2,2,50,1,46
22,2,52,2,52
2,3,44,1,43
8,6,52,1,42
7,3,54,1,50
2,4,47,2,44
4,11,52,1,51
9,3,51,18,34
9,12,52,1,48
11,3,51,1,52
2,1,58,13,56
2,2,53,19,42
6,7,54,16,52
8,6,54,1,54
16,6,59,1,44
23,31,60,14,40
23,12,62,47,70
29,4,68,22,29
23,2,38,17,41
35,32,60,23,28
12,30,54,23,46
20,1,50,23,36
19,16,70,29,24
23,39,40,25,35
23,39,70,47,46
23,21,58,22,24
23,47,35,23,36
23,27,82,20,12
47,29,29,35,33
23,47,45,25,35
22,26,35,23,47
16,20,35,23,33
24,26,42,22,31
23,35,35,23,23
23,47,12,26,34
24,24,35,23,47
31,23,41,21,31
12,25,24,20,34
23,31,46,22,39
17,5,28,26,47
35,31,46,25,23
23,1,35,18,35
23,19,56,23,47
23,13,64,23,29
28,11,58,23,18
27,10,64,23,60
23,2,72,3,28
14,3,54,5,44
19,9,53,18,46
17,4,56,1,46
4,4,54,5,48
17,7,54,4,42
1,10,54,1,38
14,3,48,1,46
6,4,32,4,34
2,7,52,1,43
7,8,51,1,50
20,6,54,1,42
4,3,59,2,58
8,7,58,1,47
7,4,53,1,50
11,7,55,3,50
7,6,56,1,58
6,3,52,1,67
20,5,54,1,46
6,6,54,10,38
1,5,52,1,44
8,5,54,8,51
4,3,50,1,50
2,4,54,1,46
17,6,50,1,50
18,4,46,1,48
21,4,54,1,49
13,7,50,4,32
23,2,49,1,49
7,4,54,1,49
8,4,53,1,41
13,4,56,1,46
3,7,54,1,62
2,7,57,1,51
10,5,58,1,52
5,9,55,2,30
9,3,60,1,40
12,4,56,2,53
11,3,60,7,56
5,5,56,1,43
6,3,48,14,52
8,4,52,1,39
19,4,50,1,46
21,5,44,1,47
3,2,46,1,51
16,4,36,4,42
21,2,28,11,48
12,4,47,4,46
2,3,42,2,50
4,3,44,1,52
13,5,42,3,47
7,3,44,1,46
11,3,52,1,47
3,4,54,6,48
16,3,54,2,56
5,3,54,2,37
4,2,50,3,52
6,5,54,29,46
9,4,56,6,51
5,3,56,2,45
9,2,58,3,60
21,4,51,2,46
12,5,53,9,51
13,5,62,12,54
4,4,60,4,70
23,6,66,14,60
27,9,68,23,66
24,6,64,1,33
24,16,65,1,48
26,2,60,17,88
22,17,64,22,76
23,23,64,16,74
23,17,64,23,28
19,7,73,25,39
20,36,62,23,105
23,23,52,22,58
23,35,96,6,58
23,27,41,20,33
23,23,76,20,23
23,29,74,25,35
22,26,58,19,33
23,23,70,20,23
24,26,64,22,31
23,23,117,22,33
24,23,41,26,47
24,24,24,23,23
22,24,38,21,47
24,25,58,20,34
25,24,32,22,47
23,33,35,26,47
25,15,46,25,36
23,14,47,18,44
25,23,58,20,35
24,70,52,23,94
24,23,31,23,117
23,4,48,1,94
23,27,58,13,117
23,23,24,47,31
23,1,74,1,40
11,7,58,7,47
8,3,43,35,35
8,35,42,5,62
23,1,50,5,70
14,28,46,47,35
23,28,48,23,38
7,2,50,1,31
20,1,50,23,30
14,1,62,29,50
20,4,58,4,58
28,6,50,1,56
2,4,62,6,78
1,23,93,3,42
34,8,66,8,66
4,5,31,5,36
8,2,56,3,60
4,1,58,3,54
1,3,58,8,52
7,3,58,4,46
1,8,54,2,54
17,6,46,1,48
22,5,56,1,54
16,6,56,2,43
8,10,54,1,48
21,12,52,3,46
19,9,52,2,52
16,6,58,1,54
23,8,57,1,50
2,7,56,1,44
4,4,59,12,60
3,2,59,1,40
1,9,54,4,60
9,7,60,1,42
20,11,67,1,52
21,4,52,1,48
20,1,60,3,58
1,4,56,1,51
9,3,54,2,46
20,5,54,1,42
3,1,52,1,48
6,3,54,1,46
7,1,54,1,52
17,5,56,1,42
23,3,56,2,60
2,2,52,1,58
17,4,53,2,44
23,9,55,1,50
20,3,52,1,43
23,2,56,1,42
21,3,53,1,52
23,3,58,2,49
19,7,53,1,47
22,1,61,1,60
2,3,56,1,44
11,7,56,1,52
7,2,56,1,54
22,2,59,5,52
2,3,57,1,41
11,9,54,10,56
20,13,58,1,50
15,2,69,28,67
23,4,60,23,36
20,3,70,17,30
27,11,63,17,73
23,8,60,16,66
28,13,50,18,82
23,29,80,17,33
29,29,52,23,47
23,20,47,23,47
23,27,50,23,37
23,16,70,25,35
23,15,35,18,24
23,23,88,23,24
23,23,35,23,47
24,25,29,23,12
23,23,35,12,33
23,23,45,23,23
23,23,24,19,33
23,23,49,20,47
23,12,41,22,31
24,47,41,23,33
23,35,24,26,34
24,23,47,23,70
23,23,31,23,31
23,35,43,20,23
25,47,52,23,35
23,31,29,26,47
20,30,48,25,24
23,27,66,18,18
29,10,64,9,47
23,12,48,23,29
28,27,78,19,40
23,2,56,16,48
21,5,62,1,41
7,8,50,1,37
7,3,55,6,48
1,19,56,7,40
1,4,50,1,48
2,4,50,8,37
2,5,54,1,37
18,2,50,2,41
6,3,54,1,38
8,4,53,4,44
10,4,48,20,50
17,3,50,4,42
3,3,52,1,59
9,5,56,1,42
8,7,52,14,48
8,6,48,5,44
13,4,52,1,52
6,7,52,12,50
7,7,54,2,46
7,3,48,2,46
8,4,42,1,43
4,3,48,1,50
2,5,42,1,46
3,6,48,5,44
22,6,56,1,46
8,5,55,1,44
11,4,56,2,54
16,3,52,1,44
8,4,54,1,47
23,4,57,1,47
16,2,56,1,56
25,4,54,1,52
7,3,55,1,54
3,4,56,1,47
7,4,60,8,54
8,2,56,2,36
7,4,54,2,54
7,4,53,2,42
17,2,56,1,48
3,3,54,1,42
9,3,52,1,51
17,3,50,1,44
18,3,48,2,39
20,9,48,3,45
20,3,54,2,44
6,2,48,1,39
15,3,52,1,44
6,3,50,3,47
19,6,50,1,41
13,12,48,1,46
20,2,52,3,42
20,4,50,6,46
16,4,50,2,50
14,2,54,1,33
7,5,50,3,44
14,5,51,1,38
10,2,50,1,46
8,4,56,7,38
8,2,52,20,56
23,6,55,7,54
6,9,54,1,55
21,2,58,1,44
20,7,52,18,42
19,2,61,27,52
23,29,52,23,33
18,7,60,2,64
27,28,46,21,52
27,35,61,23,50
20,1,94,18,75
23,14,52,23,47
23,10,43,16,21
19,33,42,23,53
47,23,88,22,41
23,35,49,16,21
31,18,58,23,46
23,33,52,22,36
23,23,35,23,24
23,29,70,20,47
23,47,46,23,33
22,47,45,25,35
23,12,70,19,12
23,23,35,20,33
24,35,12,22,31
23,23,41,23,33
23,12,24,26,24
23,47,41,23,12
23,23,35,21,47
23,19,43,12,34
47,23,24,22,46
23,37,76,16,24
27,30,47,25,16
23,23,78,23,35
27,23,50,12,35
23,14,68,14,46
23,25,66,19,29
18,12,56,1,43
23,10,63,18,54
18,2,52,10,56
21,6,52,13,40
2,3,56,14,42
16,2,55,1,42
17,3,52,1,43
18,3,50,1,43
18,3,51,1,36
4,13,53,1,38
18,2,50,2,40
10,4,46,3,56
7,2,54,1,40
5,2,48,8,48
10,3,52,13,42
8,5,54,1,45
3,2,45,5,46
5,7,50,1,52
8,2,52,1,53
7,3,52,5,49
12,3,53,1,46
3,2,56,1,56
2,3,54,1,50
3,3,54,1,49
18,7,50,1,46
15,4,52,1,47
15,6,56,1,46
25,3,58,1,57
13,4,48,3,42
2,5,56,1,46
22,8,56,1,56
16,3,52,5,48
14,3,58,3,50
1,6,52,1,54
3,3,62,4,52
12,3,54,1,50
2,4,52,2,42
2,7,54,1,56
7,7,58,6,42
2,2,54,1,54
12,3,34,2,47
14,3,50,1,50
16,3,54,1,49
8,3,50,1,44
8,7,50,4,48
20,3,55,1,38
17,4,55,1,46
2,2,49,2,48
14,4,50,2,46
20,6,52,2,53
7,4,52,1,45
17,2,51,1,46
17,4,52,1,54
23,11,51,4,55
12,3,53,1,48
19,4,54,3,60
16,3,58,1,41
1,8,55,1,45
10,7,54,1,49
19,3,53,1,48
25,12,56,9,42
1,3,60,2,58
14,8,62,1,42
23,4,60,1,46
6,4,68,1,74
21,2,53,3,59
23,17,56,10,54
21,10,58,18,68
27,23,56,19,38
23,2,64,18,48
26,5,76,23,76
17,3,46,6,29
22,1,34,31,37
23,12,57,6,35
19,35,45,1,46
27,2,68,1,29
16,6,54,23,31
23,16,74,16,29
23,31,58,20,31
23,41,62,23,47
12,23,82,23,32
23,23,41,19,35
23,20,20,23,29
23,23,18,22,18
23,35,35,22,35
23,37,26,26,20
23,23,47,23,36
13,24,54,21,24
23,35,58,23,34
23,28,24,23,35
23,31,32,12,41
47,23,47,16,36
31,23,51,18,29
23,37,58,23,8
23,5,52,23,35
28,26,74,23,18
23,22,62,16,46
23,32,43,23,58
21,1,46,12,43
9,2,56,6,39
23,22,60,4,46
1,6,60,18,38
20,25,38,2,26
17,4,56,5,30
12,2,54,3,58
14,1,54,29,33
20,4,52,1,45
7,3,50,8,58
20,8,60,5,51
5,3,58,23,38
20,2,54,1,38
8,3,50,2,63
2,3,54,1,50
9,8,56,1,50
5,4,51,20,36
25,6,56,6,61
7,7,52,1,51
8,4,54,1,60
6,3,60,1,44
6,5,56,1,62
4,5,54,2,50
7,3,58,7,47
8,4,56,3,41
13,3,54,2,68
6,3,58,3,49
1,4,60,2,52
1,12,57,1,40
5,4,54,1,55
9,2,60,8,55
4,3,62,3,54
21,1,62,19,48
21,8,69,4,44
18,4,61,7,50
23,6,64,4,73
7,3,55,10,46
19,3,56,4,34
2,3,56,30,56
10,3,56,7,47
7,2,54,5,54
8,3,62,5,60
21,9,50,1,44
20,6,59,3,63
11,3,56,2,44
9,3,54,2,69
10,2,56,17,59
19,7,54,6,40
6,4,58,1,46
7,4,53,13,47
1,4,53,1,50
10,4,52,1,54
10,11,59,1,49
2,4,55,8,54
20,2,54,3,58
3,2,53,7,54
16,3,57,1,50
6,9,52,1,60
18,6,52,1,50
10,2,56,1,45
5,6,52,1,86
7,5,52,7,49
1,2,58,12,60
18,3,56,1,36
18,1,58,14,52
24,15,70,18,50
24,25,57,16,35
6,13,56,28,52
23,36,64,16,29
20,9,54,23,25
31,12,59,39,32
23,4,54,22,66
23,16,68,16,70
23,1,60,19,47
23,10,67,22,140
23,23,63,23,36
23,35,64,20,29
23,26,67,20,33
23,29,58,25,12
23,31,58,12,41
25,25,78,20,33
24,26,62,35,31
23,17,58,23,33
24,28,43,26,34
24,33,41,23,36
16,3,70,10,39
23,1,43,20,34
25,24,105,22,35
35,23,64,26,33
25,15,47,25,36
23,23,66,18,94
25,47,35,23,54
23,9,70,23,55
17,31,51,19,40
23,29,70,23,76
23,23,76,3,41
13,8,53,17,44
26,23,53,23,31
16,28,44,18,41
15,12,51,4,50
13,2,43,5,44
1,8,60,2,30
3,2,50,16,42
11,6,32,3,79
10,4,40,3,36
9,8,47,4,47
21,1,50,17,50
23,3,54,6,52
1,6,60,1,34
6,7,49,1,24
16,3,57,4,52
20,6,58,4,49
18,4,52,1,44
1,9,53,10,58
20,8,56,1,38
1,5,59,9,60
18,8,54,5,46
2,2,52,12,41
4,6,55,14,50
5,8,52,1,60
21,7,58,1,46
6,5,58,9,70
19,7,59,3,61
21,3,52,1,54
9,3,60,1,50
6,5,56,3,56
10,7,60,1,51
10,9,55,6,70
4,6,54,28,39
8,2,58,9,52
1,2,56,5,49
1,3,57,20,61
9,12,53,15,41
18,6,58,6,57
19,17,56,1,75
17,7,50,1,58
21,9,54,8,42
7,1,58,1,60
8,7,52,1,56
6,5,57,1,52
23,9,58,17,34
9,4,51,2,60
1,2,51,3,58
1,11,53,2,50
4,9,58,1,51
11,5,56,1,50
1,12,54,1,49
20,2,58,1,43
4,5,51,6,59
1,3,52,19,52
18,5,53,1,53
3,3,55,3,40
1,2,54,1,51
2,2,54,6,46
2,6,51,1,46
23,4,56,9,43
1,6,48,16,38
19,8,56,1,44
10,2,56,1,43
16,4,67,12,52
23,17,58,14,28
23,10,54,31,31
23,23,62,2,66
35,30,70,47,70
23,33,42,23,24
23,20,56,23,53
23,6,40,12,24
23,12,58,22,12
18,19,39,25,47
23,18,24,23,24
16,20,35,19,24
23,23,35,23,36
24,23,29,23,35
23,23,29,20,35
22,23,35,25,24
22,35,46,19,12
23,23,12,20,33
23,47,42,22,31
23,23,12,22,33
23,23,70,26,47
24,23,41,23,36
23,24,35,21,31
24,23,35,6,34
23,23,20,22,35
29,11,35,23,47
23,30,48,25,12
23,30,64,23,58
23,14,52,23,24
26,9,33,23,45
26,17,54,23,58
23,2,64,18,58
26,14,67,1,43
20,4,56,1,42
2,6,52,1,42
6,6,38,18,54
20,3,24,7,50
8,4,35,2,44
7,5,48,2,51
18,7,34,3,48
7,9,6,2,18
3,4,7,1,10
6,6,48,1,52
4,9,55,1,44
2,4,28,4,50
4,6,52,2,50
2,3,53,5,54
7,4,49,1,44
2,3,57,3,53
13,3,49,3,50
6,5,32,7,48
6,3,48,1,50
2,5,58,3,63
8,3,46,1,44
2,4,52,1,24
8,10,50,2,44
4,4,55,2,52
2,2,47,2,48
7,3,38,1,46
3,4,14,1,46
12,7,6,2,53
5,4,8,1,48
11,4,53,4,56
9,5,56,7,23
19,3,51,1,41
5,7,53,1,50
22,4,47,4,51
23,4,42,3,52
10,6,26,1,56
4,4,52,5,50
7,5,53,2,33
6,3,13,1,10
2,3,9,1,15
8,2,17,3,22
2,3,55,7,80
23,5,38,4,46
13,5,17,2,42
3,3,30,2,44
18,3,53,1,44
19,4,44,1,48
18,4,29,1,48
21,3,50,1,57
17,2,48,1,48
20,3,52,1,49
9,4,52,1,51
8,3,56,1,42
15,3,50,3,61
12,7,55,3,47
5,5,55,12,48
9,9,51,22,50
6,7,57,1,44
21,9,58,1,60
16,3,59,1,52
4,9,54,14,46
6,3,64,1,57
20,2,62,12,62
18,2,58,9,28
31,19,50,9,56
23,29,61,23,29
10,1,56,4,31
18,3,102,23,24
23,37,56,17,45
18,1,58,23,50
16,31,42,23,24
23,39,43,22,41
23,23,44,1,35
23,23,47,23,37
23,31,28,22,20
23,12,24,1,36
23,35,35,12,33
23,29,24,20,12
23,8,31,25,24
12,23,46,19,33
47,16,49,20,33
12,8,24,22,31
23,16,58,22,33
24,23,35,23,12
23,23,35,23,36
23,29,41,21,31
23,9,24,2,34
35,1,52,22,16
23,2,24,26,24
23,5,35,23,18
31,39,56,18,39
47,23,58,20,35
23,14,54,23,44
1,8,66,19,47
26,20,66,23,52
21,11,62,17,30
5,3,53,8,44
7,3,48,2,42
4,3,52,1,56
2,2,23,5,51
2,8,32,1,48
8,3,38,8,44
10,6,24,1,48
8,4,7,1,16
5,4,9,1,16
22,8,43,2,53
7,14,42,1,52
7,4,48,4,54
8,3,26,4,40
11,4,54,1,52
4,8,46,3,45
4,5,39,1,58
3,8,51,3,33
3,4,54,4,48
4,2,42,2,50
3,3,54,1,50
6,9,52,2,44
2,2,53,1,24
19,4,48,1,20
21,4,20,3,55
8,3,42,1,48
15,3,19,1,48
21,6,16,1,45
3,9,6,1,36
15,6,10,1,36
21,4,40,2,48
8,8,43,1,42
5,8,48,2,48
1,6,60,1,44
2,6,48,1,54
22,17,36,4,40
2,4,34,5,57
10,3,27,5,50
10,4,41,2,26
14,4,13,2,11
4,2,8,1,12
7,6,35,1,26
8,4,46,8,44
3,4,34,6,42
12,2,18,1,50
3,3,36,1,48
22,6,34,1,40
16,4,36,1,44
1,5,46,11,54
16,5,46,1,45
16,3,45,1,46
14,3,46,1,45
21,4,48,1,46
16,5,25,1,42
7,5,45,3,52
2,3,54,1,36
2,2,53,3,52
9,4,51,1,42
8,2,55,1,36
10,8,54,1,43
8,2,54,6,69
23,3,60,1,47
20,6,50,18,46
20,5,68,8,34
26,1,63,47,49
23,27,65,23,52
24,38,56,23,31
23,20,64,10,24
18,23,62,23,58
23,23,86,29,30
20,23,46,2,35
23,30,76,23,35
23,47,38,23,23
23,12,20,23,35
23,23,35,23,37
23,23,64,47,36
23,19,50,23,12
24,70,23,23,33
23,23,45,20,12
23,23,6,23,12
22,26,46,19,12
23,16,35,20,33
24,23,46,23,31
24,47,41,22,33
24,28,12,26,34
24,47,12,23,36
23,23,41,21,12
24,47,43,70,34
23,28,47,23,58
27,25,47,26,35
35,31,47,25,24
23,27,58,23,24
28,12,48,47,94
29,1,78,23,28
23,9,47,19,24
23,18,69,12,51
23,2,57,20,36
6,9,56,14,39
11,7,62,6,46
15,11,51,12,58
11,3,26,3,44
5,3,30,3,46
12,5,26,9,46
2,5,33,1,46
12,4,8,1,14
2,6,6,2,14
20,9,38,7,53
10,2,59,4,48
5,6,52,12,50
10,2,50,1,48
2,14,55,1,47
12,3,52,4,50
18,4,55,8,57
6,6,54,1,49
8,4,52,14,56
6,4,51,10,46
21,3,50,3,53
3,6,62,1,56
18,4,49,1,35
7,8,48,1,39
3,4,56,1,32
23,3,38,3,45
2,7,37,1,63
10,12,10,1,50
22,4,6,1,52
13,6,19,1,46
12,5,48,2,46
2,6,51,1,25
20,5,52,1,48
2,3,52,2,50
7,3,48,2,54
7,5,20,1,48
6,4,40,1,49
17,4,45,2,43
2,5,44,1,21
4,6,20,4,12
5,3,20,1,12
7,3,32,1,50
11,2,30,1,34
12,4,16,2,40
19,3,38,1,48
13,1,24,1,48
2,5,44,1,48
21,2,46,1,50
6,6,48,1,41
10,4,50,1,42
11,3,50,1,42
1,4,51,2,46
7,4,78,3,52
2,2,47,1,47
11,6,58,3,57
9,5,50,1,35
10,7,56,1,44
7,2,53,1,42
5,2,55,8,48
8,9,58,2,51
21,4,64,1,54
19,10,53,6,42
21,12,63,4,35
25,17,56,1,68
23,11,64,12,88
23,21,60,31,44
28,32,69,16,70
29,8,70,23,55
23,10,75,3,55
23,1,64,17,45
23,18,50,22,47
23,31,56,23,55
31,37,79,23,29
23,29,46,23,20
8,20,76,23,70
23,23,39,22,35
23,20,29,23,23
24,47,58,20,12
23,15,12,23,33
22,70,45,25,12
22,26,18,23,33
23,18,70,20,47
24,26,35,22,31
24,29,12,22,33
23,23,12,26,34
23,23,35,23,47
22,23,35,21,31
24,25,35,20,34
23,29,82,22,35
25,28,24,26,33
23,11,66,25,58
26,17,47,18,39
25,11,66,20,24
31,5,43,23,45
24,1,56,14,70
27,2,60,44,42
5,19,68,10,38
13,8,51,17,44
8,5,54,3,44
15,5,41,19,64
3,8,32,7,48
17,7,26,2,28
11,7,32,1,47
15,3,28,6,48
17,9,7,2,20
10,4,32,3,36
8,6,50,4,48
19,4,48,1,43
8,4,48,1,60
4,2,43,1,36
2,5,48,1,46
4,4,54,1,52
3,4,48,1,53
5,4,47,20,58
11,4,51,1,54
17,9,50,7,44
9,7,52,1,49
6,5,40,3,50
1,3,49,4,23
21,3,38,2,40
9,10,40,2,64
17,8,50,6,42
18,3,11,1,58
14,4,9,1,46
17,4,12,2,56
11,5,7,2,46
5,5,47,1,50
3,7,44,5,44
20,2,50,4,46
23,5,56,5,50
9,5,52,4,51
9,5,36,5,47
5,5,25,4,40
17,3,48,4,54
7,4,38,1,33
6,4,23,1,12
7,5,12,10,28
17,5,50,2,37
5,6,37,1,34
22,8,28,1,40
11,4,42,2,49
9,3,44,1,44
6,6,36,1,40
18,3,42,3,45
11,4,50,2,47
6,3,42,1,46
18,4,50,1,44
9,3,53,1,48
17,5,47,1,42
19,2,44,2,43
10,4,44,1,52
12,3,48,1,42
8,4,52,3,49
17,3,52,1,52
10,7,52,1,46
3,1,52,1,48
3,6,53,2,63
1,4,60,5,53
16,9,59,16,50
5,2,55,14,26
16,2,73,16,40
35,13,54,23,54
23,23,60,7,58
16,4,38,18,23
23,41,56,18,35
31,29,94,27,41
20,8,66,22,70
23,12,42,23,37
23,17,58,23,24
23,27,58,25,24
23,16,47,23,47
23,31,24,22,20
23,1,70,23,36
23,4,35,20,29
23,23,24,20,47
22,23,58,25,12
23,35,24,19,33
23,12,35,23,33
23,31,42,22,31
24,35,41,35,33
24,35,43,47,23
24,20,31,23,70
18,24,41,21,31
24,23,29,12,34
23,28,24,22,58
23,12,29,26,20
23,32,30,25,47
28,26,58,18,24
23,5,47,12,47
20,22,61,3,32
26,11,64,23,29
18,13,54,23,29
23,9,58,3,32
22,9,54,23,29
11,8,59,1,50
2,6,49,2,49
6,9,24,1,42
16,4,28,1,44
15,3,49,1,52
3,4,30,1,43
19,3,8,1,10
2,12,7,5,22
22,6,46,3,53
8,12,52,2,50
7,3,48,2,57
1,3,43,7,46
2,6,46,1,45
2,9,40,1,43
5,10,50,1,62
2,4,51,1,42
2,3,46,2,44
5,3,54,1,42
7,4,47,5,48
7,3,47,1,51
8,4,48,1,21
1,3,42,1,24
6,4,46,2,57
14,3,23,1,43
14,3,46,2,58
